Timestamp,User,Message,Message_long
2024-05-09 17:00:11+00:00,dorikzack,greeen whats ur problem,23
2024-05-09 17:00:12+00:00,balintboss,almost died LUL,15
2024-05-09 17:00:15+00:00,agentosage,smoke,5
2024-05-09 17:00:39+00:00,RealDrLing,yeaup,5
2024-05-09 17:00:39+00:00,1SKELTON,would you smoke with tyson? Hmm,31
2024-05-09 17:00:47+00:00,Risc__V,she got cooked tho classic,26
2024-05-09 17:01:02+00:00,RealDrLing,flash in the pan,16
2024-05-09 17:01:23+00:00,smolcu98,@dorozea how old are u ?,24
2024-05-09 17:01:23+00:00,Risc__V,mike tython ith the betht,25
2024-05-09 17:01:23+00:00,balintboss,yolo is so 2012,15
2024-05-09 17:01:29+00:00,pfftsmh,I think the eye thing can be from all the flashes du bröstar lol,64
2024-05-09 17:01:35+00:00,Typhu25,FWAEH,5
2024-05-09 17:01:39+00:00,Typhu25,HOMIXIDE HOMIXIDE,17
2024-05-09 17:01:39+00:00,roxa0,Listening,9
2024-05-09 17:01:45+00:00,roxa0,aaaaa a aaa aa aa,17
2024-05-09 17:01:52+00:00,Typhu25,bro aint nobody saying yolo since 2016,38
2024-05-09 17:01:52+00:00,balintboss,it's alredy did omE,19
2024-05-09 17:02:13+00:00,Typhu25,doro be like: jolo!,19
2024-05-09 17:02:14+00:00,Typhu25,get it?,7
2024-05-09 17:02:19+00:00,RealDrLing,yeah no one really says yolo anymore,36
2024-05-09 17:02:25+00:00,xanaxmove,wsup,4
2024-05-09 17:02:27+00:00,roxa0,jolo,4
2024-05-09 17:02:28+00:00,brumanchik,i say Esskeetit in 2024,23
2024-05-09 17:02:42+00:00,Risc__V,yolo DIESOFCRINGE,17
2024-05-09 17:02:48+00:00,roxa0,doro chancing the trends,24
2024-05-09 17:02:48+00:00,1206paul_,do not change the title to yolo,31
2024-05-09 17:02:51+00:00,Martin_Gales,!title YOLO NEW !video OUT RIGHT NOW GO WATCH FOR 7 YEARS OF GOOD LUCK (Maybe) | !vods !newvid 🚨 😱 😳 🔴,102
2024-05-09 17:02:52+00:00,StreamElements,"@Martin_Gales changed the title to ""YOLO NEW !video OUT RIGHT NOW GO WATCH FOR 7 YEARS OF GOOD LUCK (Maybe) | !vods !newvid 🚨 😱 😳 🔴""!",133
2024-05-09 17:02:58+00:00,StreamElements,REACTING to OW Cinematics for the first time -> https://youtu.be/T0FOSsRqLDs?si=uivZA_b-m60l4Gzh,96
2024-05-09 17:03:00+00:00,barancely,@dorozea don't u think saying YOLO will cause u ll respawn much more often?,75
2024-05-09 17:03:05+00:00,brumanchik,dab rn pls,10
2024-05-09 17:03:06+00:00,Risc__V,you dab every other stream,26
2024-05-09 17:03:10+00:00,bilaltothefuture,how about community harlem shake,32
2024-05-09 17:03:15+00:00,Martin_Gales,!game just chatting,19
2024-05-09 17:03:15+00:00,StreamElements,"@Martin_Gales changed the game to ""Just Chatting""!",50
2024-05-09 17:03:16+00:00,Typhu25,we should bring back saying cockalorum,38
2024-05-09 17:03:23+00:00,balintboss,that's so swag,14
2024-05-09 17:03:28+00:00,StreamElements,Wanna see full VODs of certain games doro Played on Stream? Go sub to the VODs Channel -> https://www.youtube.com/@DorozeaVODS,126
2024-05-09 17:03:34+00:00,brumanchik,omg,3
2024-05-09 17:03:40+00:00,jeffzto,"@bilaltothefuture hahaha, harlem shake. A classic.",50
2024-05-09 17:03:40+00:00,Risc__V,@balintboss doro has swagger DIESOFCRINGE,41
2024-05-09 17:03:40+00:00,1206paul_,#awseomesauce,13
2024-05-09 17:03:41+00:00,RealDrLing,omg,3
2024-05-09 17:03:44+00:00,RealDrLing,no,2
2024-05-09 17:04:03+00:00,RealDrLing,AlienPls3 AlienPls AlienDance,29
2024-05-09 17:04:03+00:00,brumanchik,Mannequin Challenge))),22
2024-05-09 17:04:04+00:00,Risc__V,muted,5
2024-05-09 17:04:16+00:00,1SKELTON,BANGER,6
2024-05-09 17:04:36+00:00,roxa0,peepoClap,9
2024-05-09 17:04:37+00:00,kunmilan99,catJAM,6
2024-05-09 17:05:04+00:00,bilaltothefuture,the better song would be gangnam style,38
2024-05-09 17:05:05+00:00,jeffzto,"btw, did u give up on ow?",25
2024-05-09 17:05:09+00:00,bilaltothefuture,:7,2
2024-05-09 17:05:09+00:00,Martin_Gales,!game overwatch 2,17
2024-05-09 17:05:10+00:00,StreamElements,"@Martin_Gales changed the game to ""Overwatch 2""!",48
2024-05-09 17:05:23+00:00,jeffzto,nvm lol,7
2024-05-09 17:05:26+00:00,roxa0,not yet,7
2024-05-09 17:05:31+00:00,pk9inetv,yo,2
2024-05-09 17:05:37+00:00,jeffzto,Play 1 dad vs 11 kids,21
2024-05-09 17:05:42+00:00,brumanchik,"Doro,do you like fortnite?",26
2024-05-09 17:05:51+00:00,pk9inetv,can you play cs2 ?,18
2024-05-09 17:05:58+00:00,StreamElements,Want to keep the conversation going? Join the discord here: https://discord.gg/NprKmrBWPy,89
2024-05-09 17:06:03+00:00,1SKELTON,your not a man,14
2024-05-09 17:06:39+00:00,pk9inetv,im from thailand  you so cute hahahha,37
2024-05-09 17:06:43+00:00,Martin_Gales,doro couldnt handle huge men,28
2024-05-09 17:06:48+00:00,IvanOnMyOwn,thanku,6
2024-05-09 17:06:51+00:00,roxa0,@pk9inetv  FUNNY,16
2024-05-09 17:06:53+00:00,Risc__V,cant you filter by english,26
2024-05-09 17:06:58+00:00,StreamElements,Twitter:  https://twitter.com/dorozeaxd  TikTok:  https://tiktok.com/@dorozea Instagram:  https://www.instagram.com/dorozeaxd/   YouTube: https://www.youtube.com/watch?v=Y42m-Y3PZ9s&ab_channel=Dorozea,200
2024-05-09 17:07:03+00:00,brumanchik,this bro just ignores me.,25
2024-05-09 17:07:05+00:00,pk9inetv,@roxa0 <3,9
2024-05-09 17:07:11+00:00,Niibler,"Oh noes, another TinderWatch?",29
2024-05-09 17:07:35+00:00,jeffzto,1 dad vs 11 kids,16
2024-05-09 17:07:36+00:00,Banties1g,search for tinderwatch,22
2024-05-09 17:07:47+00:00,Risc__V,BANGER,6
2024-05-09 17:07:48+00:00,Typhu25,when are you doing the rizz off with gkey,41
2024-05-09 17:07:49+00:00,jeffzto,that gamemode is lit,20
2024-05-09 17:07:50+00:00,Martin_Gales,"@brumanchik dont take it personally, doro ignores most of chat",62
2024-05-09 17:08:01+00:00,Banties1g,its like going on to page 2 of google PTSD,42
2024-05-09 17:08:13+00:00,RealDrLing,AlienPls3,9
2024-05-09 17:08:22+00:00,brumanchik,@Martin_Gales your message made me smile.,41
2024-05-09 17:08:23+00:00,Martin_Gales,yes,3
2024-05-09 17:08:25+00:00,Banties1g,i think you know Devious,24
2024-05-09 17:08:26+00:00,Niibler,18+ seems safe,14
2024-05-09 17:08:30+00:00,roxa0,if ur a sinner,14
2024-05-09 17:08:35+00:00,1SKELTON,acting clueless,15
2024-05-09 17:08:38+00:00,Risc__V,SurE lets see,13
2024-05-09 17:08:40+00:00,RealDrLing,I think its just cause swear words,34
2024-05-09 17:08:44+00:00,agentosage,sing chop suey,14
2024-05-09 17:08:51+00:00,jeffzto,everythiong with 18+ is yikes,29
2024-05-09 17:08:56+00:00,jeffzto,dating simulators,17
2024-05-09 17:08:56+00:00,爪口长工,you might hear some interesting sounds,38
2024-05-09 17:09:03+00:00,jeffzto,aka grooming,12
2024-05-09 17:09:09+00:00,Banties1g,performing AINTNOWAY,20
2024-05-09 17:09:10+00:00,roxa0,lets go,7
2024-05-09 17:09:15+00:00,RealDrLing,OMEGALUL,8
2024-05-09 17:09:16+00:00,Martin_Gales,you sing doro,13
2024-05-09 17:09:18+00:00,1SKELTON,HUH,3
2024-05-09 17:09:18+00:00,agentosage,theyre waiting for u to start...,32
2024-05-09 17:09:19+00:00,Niibler,NotLikeThis,11
2024-05-09 17:09:22+00:00,爪口长工,uuh,3
2024-05-09 17:09:22+00:00,roxa0,he is singing,13
2024-05-09 17:09:23+00:00,Banties1g,omE,3
2024-05-09 17:09:24+00:00,RealDrLing,Noiceeee,8
2024-05-09 17:09:26+00:00,1SKELTON,omEE,4
2024-05-09 17:09:28+00:00,爪口长工,LMAO,4
2024-05-09 17:09:31+00:00,roxa0,nice sing,9
2024-05-09 17:09:31+00:00,IvanOnMyOwn,Skibidi toilet noises AINTNOWAY,31
2024-05-09 17:09:32+00:00,Niibler,NotLikeThis NotLikeThis NotLikeThis NotLikeThis,47
2024-05-09 17:09:32+00:00,Risc__V,MONKE,5
2024-05-09 17:09:37+00:00,Martin_Gales,is he making pasta?,19
2024-05-09 17:09:38+00:00,Banties1g,is he washing dishes,20
2024-05-09 17:09:39+00:00,Martin_Gales,tea?,4
2024-05-09 17:09:41+00:00,RealDrLing,AINTNOWAY,9
2024-05-09 17:09:45+00:00,RealDrLing,IM DEAD,7
2024-05-09 17:09:45+00:00,1SKELTON,holy angel voice,16
2024-05-09 17:09:49+00:00,爪口长工,DIESOFCRINGE,12
2024-05-09 17:09:50+00:00,roxa0,Listening,9
2024-05-09 17:09:52+00:00,1SKELTON,sing to them doro,17
2024-05-09 17:09:57+00:00,latjo54,nahh,4
2024-05-09 17:09:57+00:00,Risc__V,tell him you can hear him,25
2024-05-09 17:09:58+00:00,agentosage,LUL,3
2024-05-09 17:10:00+00:00,pk9inetv,hahahahhah,10
2024-05-09 17:10:01+00:00,RealDrLing,this a plant,12
2024-05-09 17:10:01+00:00,roxa0,Waiting,7
2024-05-09 17:10:04+00:00,Risc__V,PepeLaugh talk to him,21
2024-05-09 17:10:05+00:00,HansoloSupremo,DansGame,8
2024-05-09 17:10:05+00:00,RealDrLing,has to be,9
2024-05-09 17:10:08+00:00,1SKELTON,Listening,9
2024-05-09 17:10:12+00:00,roxa0,waiting,7
2024-05-09 17:10:12+00:00,RealDrLing,Listening,9
2024-05-09 17:10:13+00:00,Banties1g,omE,3
2024-05-09 17:10:13+00:00,1SKELTON,he hitting all the notes,24
2024-05-09 17:10:13+00:00,jeffzto,HAHHAHA,7
2024-05-09 17:10:13+00:00,blakbilt,wtf is happening,16
2024-05-09 17:10:14+00:00,HansoloSupremo,yuh,3
2024-05-09 17:10:15+00:00,bilaltothefuture,m a s c u l i n e,17
2024-05-09 17:10:15+00:00,agentosage,oh my,5
2024-05-09 17:10:27+00:00,Risc__V,bro needs to go to the hospital ICANT,37
2024-05-09 17:10:31+00:00,loowpayn,yo,2
2024-05-09 17:10:38+00:00,RealDrLing,OMEGALULiguess,14
2024-05-09 17:10:41+00:00,agentosage,you,3
2024-05-09 17:10:45+00:00,HansoloSupremo,i cant seem to find the button to use my prime sub,50
2024-05-09 17:10:46+00:00,RealDrLing,us,2
2024-05-09 17:10:50+00:00,1SKELTON,Listening,9
2024-05-09 17:10:52+00:00,bilaltothefuture,bro tryna flex with his burping skills,38
2024-05-09 17:10:54+00:00,HansoloSupremo,Sadge,5
2024-05-09 17:10:55+00:00,roxa0,hell yeah peepoDJ,17
2024-05-09 17:10:57+00:00,Banties1g,shit hes good,13
2024-05-09 17:11:01+00:00,blakbilt,Doro go sing,12
2024-05-09 17:11:07+00:00,xanaxmove,3Heading 3Heading,17
2024-05-09 17:11:08+00:00,1SKELTON,great mic awuality,18
2024-05-09 17:11:12+00:00,Niibler,this is like Idols but a tiny bit worst,39
2024-05-09 17:11:12+00:00,RealDrLing,that mic my fireeend,20
2024-05-09 17:11:13+00:00,loowpayn,its a normal thing with men,27
2024-05-09 17:11:18+00:00,RealDrLing,friend*,7
2024-05-09 17:11:24+00:00,brumanchik,pov how my mom and dad met,26
2024-05-09 17:11:27+00:00,1SKELTON,Listening,9
2024-05-09 17:11:30+00:00,1SKELTON,woow,4
2024-05-09 17:11:33+00:00,Risc__V,bro ow servers classic,22
2024-05-09 17:11:34+00:00,RealDrLing,Listening,9
2024-05-09 17:11:34+00:00,1SKELTON,AngelThump,10
2024-05-09 17:11:40+00:00,Niibler,Doro tell him he has the voice of an angel,42
2024-05-09 17:11:40+00:00,roxa0,nice tbh,8
2024-05-09 17:11:46+00:00,RealDrLing,the shit mic adds an aesthetic to it,36
2024-05-09 17:11:47+00:00,Niibler,Make his day,12
2024-05-09 17:11:50+00:00,IvanOnMyOwn,kekvibe,7
2024-05-09 17:11:51+00:00,1SKELTON,Listening,9
2024-05-09 17:11:54+00:00,agentosage,yo pretty good dude,19
2024-05-09 17:11:55+00:00,Risc__V,not bad Clueless,16
2024-05-09 17:12:04+00:00,Martin_Gales,now you sing doro mhm,21
2024-05-09 17:12:04+00:00,1SKELTON,too bad his mic sucks XD,24
2024-05-09 17:12:10+00:00,roxa0,peepoClap,9
2024-05-09 17:12:10+00:00,bilaltothefuture,slowclap,8
2024-05-09 17:12:10+00:00,HansoloSupremo,is that w rizz?,15
2024-05-09 17:12:15+00:00,agentosage,doro SINGGGG,12
2024-05-09 17:12:18+00:00,agentosage,sing chop suey,14
2024-05-09 17:12:18+00:00,1SKELTON,sing rihanna,12
2024-05-09 17:12:20+00:00,1SKELTON,RIRI,4
2024-05-09 17:12:21+00:00,RealDrLing,OMEGALUL,8
2024-05-09 17:12:28+00:00,Banties1g,hes a string virgin omE,23
2024-05-09 17:12:29+00:00,Martin_Gales,sing call me maybe mhm,22
2024-05-09 17:12:30+00:00,blakbilt,???,3
2024-05-09 17:12:37+00:00,Risc__V,muted,5
2024-05-09 17:12:40+00:00,1SKELTON,sing it,7
2024-05-09 17:12:42+00:00,roxa0,owoCheer,8
2024-05-09 17:12:54+00:00,1SKELTON,just start singing XD,21
2024-05-09 17:13:03+00:00,kipperrton,followed for the singing,24
2024-05-09 17:13:06+00:00,bilaltothefuture,sing bruder jakob,17
2024-05-09 17:13:11+00:00,agentosage,sing chop suey,14
2024-05-09 17:13:19+00:00,Banties1g,start singing plastic trees omE,31
2024-05-09 17:13:21+00:00,HansoloSupremo,ngl im tweakin off a couple shroomies atm,41
2024-05-09 17:13:27+00:00,blakbilt,uh oh,5
2024-05-09 17:13:31+00:00,HansoloSupremo,so cute,7
2024-05-09 17:13:37+00:00,bilaltothefuture,maybe you are good at rapping?,30
2024-05-09 17:13:37+00:00,roxa0,i wish he say bottle of water,29
2024-05-09 17:13:41+00:00,Niibler,"its rude being there just listening, goes against social construct Kappa",72
2024-05-09 17:13:42+00:00,1SKELTON,OMG,3
2024-05-09 17:13:43+00:00,RealDrLing,owoCheer dorozeaDoroScared owoCheer,35
2024-05-09 17:13:43+00:00,1SKELTON,NAHH,4
2024-05-09 17:13:46+00:00,Banties1g,omE,3
2024-05-09 17:13:50+00:00,blakbilt,ok,2
2024-05-09 17:13:52+00:00,roxa0,catDespair,10
2024-05-09 17:13:56+00:00,RealDrLing,omE,3
2024-05-09 17:13:56+00:00,agentosage,@dorozea sing chop suey,23
2024-05-09 17:14:02+00:00,1SKELTON,AINTNOWAY,9
2024-05-09 17:14:02+00:00,nberale,xd,2
2024-05-09 17:14:05+00:00,Risc__V,thats some illegal shit xd,26
2024-05-09 17:14:06+00:00,1SKELTON,AINTNOWAY  󠀀,12
2024-05-09 17:14:08+00:00,Banties1g,oh is that the sinner part,26
2024-05-09 17:14:10+00:00,RealDrLing,it souynds so real lmao,23
2024-05-09 17:14:13+00:00,Banties1g,hahahaha,8
2024-05-09 17:14:15+00:00,roxa0,i can smell it rn,17
2024-05-09 17:14:15+00:00,IvanOnMyOwn,why are u still in im asking,28
2024-05-09 17:14:17+00:00,bilaltothefuture,imagine someone farting at their microphone,43
2024-05-09 17:14:19+00:00,blakbilt,DansGame,8
2024-05-09 17:14:20+00:00,1SKELTON,XD,2
2024-05-09 17:14:20+00:00,RealDrLing,UGGGHHHH,8
2024-05-09 17:14:22+00:00,1SKELTON,omE,3
2024-05-09 17:14:27+00:00,Niibler,NotLikeThis,11
2024-05-09 17:14:28+00:00,roxa0,eaahh,5
2024-05-09 17:14:29+00:00,Banties1g,real farts btw,14
2024-05-09 17:14:36+00:00,Banties1g,i can smell it DansGame,23
2024-05-09 17:14:37+00:00,Risc__V,@Banties1g Aware,16
2024-05-09 17:14:38+00:00,nberale,those farts sounded liquid,26
2024-05-09 17:14:41+00:00,jeffzto,"Lovely, what a nice gentleman",29
2024-05-09 17:14:41+00:00,roxa0,@Banties1g yeah i can smell it fr,33
2024-05-09 17:14:43+00:00,Niibler,for sure real,13
2024-05-09 17:14:45+00:00,Risc__V,bro needs to go to the hospital asap ICANT,42
2024-05-09 17:14:51+00:00,RealDrLing,DansGame UGGGHHHHHH,19
2024-05-09 17:14:54+00:00,Banties1g,@nberale did u not see his name omE,35
2024-05-09 17:14:55+00:00,RealDrLing,LUL,3
2024-05-09 17:15:09+00:00,Banties1g,liquidayass,11
2024-05-09 17:15:10+00:00,bilaltothefuture,add him on steam,16
2024-05-09 17:15:17+00:00,balintboss,comunity servers still not a good idea coachmaryyNonono,55
2024-05-09 17:15:34+00:00,55Dash,yo,2
2024-05-09 17:15:35+00:00,nberale,@Banties1g  AINTNOWAY,21
2024-05-09 17:15:36+00:00,enseje,we'll be just fine BANGER,25
2024-05-09 17:15:41+00:00,Risc__V,custom servers in ow classic,28
2024-05-09 17:15:42+00:00,Banties1g,dashington,10
2024-05-09 17:15:47+00:00,55Dash,banties o7,10
2024-05-09 17:15:58+00:00,Banties1g,first person to get 12 month badge,34
2024-05-09 17:16:02+00:00,bilaltothefuture,"forget about singing, start rapping instead",43
2024-05-09 17:16:05+00:00,55Dash,im him,6
2024-05-09 17:16:09+00:00,agentosage,u owe us a song,15
2024-05-09 17:16:09+00:00,blakbilt,so? its a talent doro,21
2024-05-09 17:16:11+00:00,Banties1g,him GIGACHAD,12
2024-05-09 17:16:15+00:00,b0mbloclat,Hello Sweetie ),15
2024-05-09 17:16:20+00:00,jeffzto,"Try ""Genji ball"" next time! That gamemode is actually fun.",58
2024-05-09 17:16:21+00:00,Risc__V,Clueless,8
2024-05-09 17:16:26+00:00,Banties1g,what are the pets names DIESOFCRINGE,36
2024-05-09 17:16:29+00:00,roxa0,LOL,3
2024-05-09 17:16:36+00:00,55Dash,@Banties1g  Hello Sweetie ),27
2024-05-09 17:16:40+00:00,HansoloSupremo,but u are a sweetie :),22
2024-05-09 17:16:41+00:00,Banties1g,Flirt dash,10
2024-05-09 17:16:48+00:00,55Dash,barryArrive ello luv,20
2024-05-09 17:16:51+00:00,roxa0,Delusional,10
2024-05-09 17:16:57+00:00,MaX_DaVidSoN27,hey sweetie gigl \,18
2024-05-09 17:17:06+00:00,HansoloSupremo,damn i kinda needed to hear that,32
2024-05-09 17:17:16+00:00,bilaltothefuture,boyfriend?,10
2024-05-09 17:17:17+00:00,roxa0,hey gf ) Flirt,14
2024-05-09 17:17:19+00:00,IvanOnMyOwn,WHAT ??,7
2024-05-09 17:17:22+00:00,Banties1g,@55Dash barryArrive get ya tits awt luv,39
2024-05-09 17:17:23+00:00,1SKELTON,my e-girl: RIRI,15
2024-05-09 17:17:28+00:00,55Dash,thats for tier 3 streams 4Head,30
2024-05-09 17:17:30+00:00,HansoloSupremo,too real,8
2024-05-09 17:17:31+00:00,Risc__V,"@b0mbloclat she is just joking btw, you should keep your hopes up Clueless",74
2024-05-09 17:17:31+00:00,Martin_Gales,doro isnt our e-friend arnoldHalt,33
2024-05-09 17:17:40+00:00,roxa0,escape the reality,18
2024-05-09 17:17:45+00:00,IvanOnMyOwn,Mommy Flirt,11
2024-05-09 17:17:45+00:00,Banties1g,!parasocial,11
2024-05-09 17:17:45+00:00,StreamElements,"Reminder: For all parasocial andys, we’re not friends, we’re never gonna be friends, and we're definitely not gonna date. Go outside. PARASOCIAL",144
2024-05-09 17:17:46+00:00,1SKELTON,@Martin_Gales real life friend mhm,34
2024-05-09 17:17:55+00:00,爪口长工,lmao got too real for a second there,36
2024-05-09 17:17:56+00:00,Banties1g,wallE mommy,11
2024-05-09 17:18:00+00:00,kipperrton,mommy?,6
2024-05-09 17:18:08+00:00,HansoloSupremo,whats fucked is i have an actual gf who is calling me rn on ft,62
2024-05-09 17:18:18+00:00,IvanOnMyOwn,deemaWhat,9
2024-05-09 17:18:19+00:00,RealDrLing,DoroTalkingAgain,16
2024-05-09 17:18:21+00:00,bilaltothefuture,hello its me the wall,21
2024-05-09 17:18:21+00:00,MaX_DaVidSoN27,she's not my friend? ohno,25
2024-05-09 17:18:25+00:00,Banties1g,u do read wall most of the time donowall,40
2024-05-09 17:18:33+00:00,blakbilt,D:,2
2024-05-09 17:18:51+00:00,roxa0,thats what other streamers doesnt tell u,40
2024-05-09 17:18:59+00:00,MaX_DaVidSoN27,wait u ignore my message too? ohno,34
2024-05-09 17:18:59+00:00,jeffzto,tank diff,9
2024-05-09 17:19:02+00:00,Banties1g,doro u gotta stop focusing tanks when playing winston AINTNOWAY,63
2024-05-09 17:19:12+00:00,RealDrLing,LUL,3
2024-05-09 17:19:21+00:00,bilaltothefuture,chat lets start ignoring her,28
2024-05-09 17:19:27+00:00,MaX_DaVidSoN27,^,1
2024-05-09 17:19:37+00:00,Risc__V,"playing tank, dps and support the same way classic",50
2024-05-09 17:19:38+00:00,HansoloSupremo,"so lemme know if i got it right, if you ever read any of my chats here it means you are hopelessly in love with ME and ME ALONE right?",134
2024-05-09 17:19:50+00:00,MaX_DaVidSoN27,omeStare im ignoring u aswell  doro,35
2024-05-09 17:19:56+00:00,blakbilt,Doro ever played terraria? might be fun to stream,49
2024-05-09 17:20:08+00:00,balintboss,they farm mira00Moneyrain MoneyRain,35
2024-05-09 17:20:16+00:00,reflectsiam,i swear y'all that are saying she's your girlfriend are hella delusional. i'd like you simps to let me have a stream where she doesnt have to yell at chat for people hitting on her,180
2024-05-09 17:20:17+00:00,b0mbloclat,ok sweetie,10
2024-05-09 17:20:21+00:00,Niibler,internet full of weirdos,24
2024-05-09 17:20:22+00:00,爪口长工,@blakbilt PepeLaugh,19
2024-05-09 17:20:33+00:00,Banties1g,moki Yooo,9
2024-05-09 17:20:44+00:00,爪口长工,you should play the calamity mod. it adds so much content it's really fun doro,78
2024-05-09 17:20:49+00:00,爪口长工,@Banties1g renxHIII,19
2024-05-09 17:21:07+00:00,blakbilt,@爪口长工  BillyApprove,19
2024-05-09 17:21:15+00:00,HansoloSupremo,"not fair to label and write them off as weirdos, it is human nature the way that they behave",92
2024-05-09 17:21:25+00:00,blakbilt,yes,3
2024-05-09 17:21:25+00:00,爪口长工,yeah,4
2024-05-09 17:21:35+00:00,Risc__V,the chatter that called you a sweetie is a 78yo grandma and you are flaming her UGH,83
2024-05-09 17:21:44+00:00,Banties1g,nt,2
2024-05-09 17:21:45+00:00,reflectsiam,@HansoloSupremo yeah its human nature but self control needs to be practiced,76
2024-05-09 17:21:48+00:00,Banties1g,actual nt,9
2024-05-09 17:22:13+00:00,HansoloSupremo,@reflectsiam agree,18
2024-05-09 17:22:14+00:00,jeffzto,"Yo, if u need a premade hit me up. I am up for playing some games",65
2024-05-09 17:22:16+00:00,WhereTFiam66,BANGER    alRaiGHT  alRaiGHT  alRaiGHT  alRaiGHT  alRaiGHT  alRaiGHT  alRaiGHT  alRaiGHT  alRaiGHT  alRaiGHT  alRaiGHT  alRaiGHT  alRaiGHT  alRaiGHT  alRaiGHT  alRaiGHT  alRaiGHT  alRaiGHT,188
2024-05-09 17:22:29+00:00,Banties1g,omE,3
2024-05-09 17:22:37+00:00,RealDrLing,AlienPls3,9
2024-05-09 17:22:52+00:00,Banties1g,my nan watches,14
2024-05-09 17:23:01+00:00,HansoloSupremo,we need more chatters like wheretfiam who doesnt know where the fuck he is but he is just vibin out to some outkast,115
2024-05-09 17:23:03+00:00,Martin_Gales,my grandma and i always watch doro together,43
2024-05-09 17:23:17+00:00,Banties1g,she thinks you are her granddaughter but i have to keep telling her you arent,77
2024-05-09 17:23:19+00:00,1SKELTON,me and riri watching rn RIRI,28
2024-05-09 17:23:28+00:00,Risc__V,ageist much? UGH,16
2024-05-09 17:23:39+00:00,Risc__V,imagine hating old people,25
2024-05-09 17:23:40+00:00,roxa0,its family friendly,19
2024-05-09 17:23:42+00:00,1SKELTON,so why is jay here still?,25
2024-05-09 17:23:46+00:00,1SKELTON,HEHE,4
2024-05-09 17:23:46+00:00,bilaltothefuture,doro when will you start with rocket league?  :7,48
2024-05-09 17:23:46+00:00,RealDrLing,@Risc__V LUL,12
2024-05-09 17:23:49+00:00,Banties1g,classic skelton,15
2024-05-09 17:23:50+00:00,Martin_Gales,well you are rude mhm,21
2024-05-09 17:23:50+00:00,agentosage,bible reading stream,20
2024-05-09 17:23:58+00:00,HansoloSupremo,lol i can see that,18
2024-05-09 17:24:12+00:00,bilaltothefuture,oof,3
2024-05-09 17:24:26+00:00,dotdire,when dva cosplay,16
2024-05-09 17:24:32+00:00,1axiom_,is  streaming your fulltime job?,32
2024-05-09 17:24:32+00:00,barancely,"doro, did u try mirrorwatch? if not, gonna ever try it? it will be up just for 5days iirc",89
2024-05-09 17:24:33+00:00,1SKELTON,bro only play games where u can rely on the team THINKING,57
2024-05-09 17:24:40+00:00,Martin_Gales,my grandma wrote that,21
2024-05-09 17:24:44+00:00,Niibler,@dotdire cringe,15
2024-05-09 17:24:45+00:00,Banties1g,@SKELTON_19 Susge,17
2024-05-09 17:24:49+00:00,bilaltothefuture,bilaltothefuture subscribed with Prime. ,40
2024-05-09 17:24:53+00:00,walnutNESS,she not rude she just direct,28
2024-05-09 17:25:05+00:00,bilaltothefuture,take that for not playing rocket league BibleThump,50
2024-05-09 17:25:16+00:00,HansoloSupremo,women need to stand up for themselves thats wassup qween,56
2024-05-09 17:25:42+00:00,Martin_Gales,@HansoloSupremo add one of these emotes sotruebestie SLAY girlBoss mhm,70
2024-05-09 17:26:00+00:00,klimzaa,yo anyone want to be friends?,29
2024-05-09 17:26:05+00:00,roxa0,AREYOUAGIRL,11
2024-05-09 17:26:08+00:00,RealDrLing,LUL 󠀀,5
2024-05-09 17:26:09+00:00,bilaltothefuture,i am budget badge gang now,26
2024-05-09 17:26:11+00:00,balintboss,SLAY,4
2024-05-09 17:26:11+00:00,1SKELTON,silly goose NAHH,16
2024-05-09 17:26:14+00:00,roxa0,hey honeybunny,14
2024-05-09 17:26:25+00:00,roxa0,W,1
2024-05-09 17:26:26+00:00,1206paul_,Little Princess 😍,17
2024-05-09 17:26:29+00:00,RealDrLing,the 1 guy,9
2024-05-09 17:26:31+00:00,爪口长工,should've pushed the bastion when he was low weirdChamp,55
2024-05-09 17:26:44+00:00,roxa0,@1206paul_  peepoKiss,21
2024-05-09 17:27:06+00:00,爪口长工,OOOO,4
2024-05-09 17:27:08+00:00,roxa0,gg,2
2024-05-09 17:27:08+00:00,kipperrton,baby cakes is going wild,24
2024-05-09 17:27:16+00:00,basbinga,hello guys,10
2024-05-09 17:27:18+00:00,klimzaa,@1206paul_ puckum-schmuckums,28
2024-05-09 17:27:37+00:00,1206paul_,"People that say that also have a ""my queen ->"" and ""<- my king"" sweaters with their partners",92
2024-05-09 17:27:49+00:00,Risc__V,MONKA,5
2024-05-09 17:27:50+00:00,1SKELTON,@kipperrton sweetie pie going ham mhm,37
2024-05-09 17:28:02+00:00,StreamElements,Want to keep the conversation going? Join the discord here: https://discord.gg/NprKmrBWPy,89
2024-05-09 17:28:21+00:00,Martin_Gales,"@1206paul_ kinda based of them for owning and using those shirts, o7",68
2024-05-09 17:28:26+00:00,kunmilan99,BOOOM,5
2024-05-09 17:28:32+00:00,kipperrton,i just started playing and Im stuck trying to get 50 wins to get to comp lol. im either on fire or hot garbage,110
2024-05-09 17:28:33+00:00,ANewToaster,Yo,2
2024-05-09 17:28:36+00:00,ANewToaster,You winning son?,16
2024-05-09 17:28:40+00:00,爪口长工,deemaTalk when you're playing tank especially these dive heroes you should take advantage of low support or dps heroes and push them when you can,145
2024-05-09 17:29:07+00:00,zaxkyyy_,any wins yet?,13
